sample_id,hour,block_num,read_num,timestamp_iso,temp_c,hum_pct,MQ-137 (Ammonia),MQ-135 (Air Quality),MQ-4 (Methane),MQ-7 (CO),AS7265X_ch1,AS7265X_ch2,AS7265X_ch3,AS7265X_ch4,AS7265X_ch5,AS7265X_ch6,AS7265X_ch7,AS7265X_ch8,AS7265X_ch9,AS7265X_ch10,AS7265X_ch11,AS7265X_ch12,AS7265X_ch13,AS7265X_ch14,AS7265X_ch15,AS7265X_ch16,AS7265X_ch17,AS7265X_ch18
BRE_RT_02,0,2,1,2025-11-02T03:14:38.767944,32.2,72.8,1.21,0.079,0.068,0.175,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.956451416015625,45.42634201049805,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,2,2,2025-11-02T03:14:43.173245,32.2,72.8,1.217,0.079,0.068,0.174,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.53343200683594,47.491172790527344,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,2,3,2025-11-02T03:14:47.566299,32.2,72.8,1.218,0.079,0.068,0.174,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.53343200683594,45.42634201049805,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,2,4,2025-11-02T03:14:51.926272,32.2,72.8,1.22,0.079,0.068,0.174,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.79906463623047,71.43772888183594,169.94830322265625,35.956451416015625,45.42634201049805,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,2,5,2025-11-02T03:14:56.312046,32.2,72.8,1.215,0.079,0.068,0.175,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,3,1,2025-11-02T03:15:04.796926,32.2,72.6,1.222,0.079,0.068,0.174,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.79906463623047,71.43772888183594,169.94830322265625,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,3,2,2025-11-02T03:15:09.179301,32.2,72.6,1.213,0.079,0.068,0.174,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.79906463623047,71.43772888183594,169.94830322265625,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,3,3,2025-11-02T03:15:13.593187,32.2,72.6,1.217,0.079,0.068,0.174,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.79906463623047,71.43772888183594,169.94830322265625,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,3,4,2025-11-02T03:15:17.988783,32.2,72.6,1.223,0.079,0.068,0.174,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.53343200683594,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,3,5,2025-11-02T03:15:22.399273,32.2,72.6,1.223,0.079,0.068,0.175,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.53343200683594,45.42634201049805,7.547349452972412,9.653761863708496,5.816193103790283,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,1,2025-11-02T03:19:46.009080,32.1,73.4,1.898,0.161,0.206,0.287,22.00799560546875,145.8504638671875,329.1842346191406,276.3382873535156,283.0279235839844,133.24534606933594,67.78633880615234,68.61781311035156,162.91595458984375,34.264381408691406,46.45875549316406,7.150120735168457,8.849281311035156,5.816193103790283,10.627619743347168,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,2,2025-11-02T03:19:50.406547,32.1,73.4,1.843,0.163,0.219,0.285,22.00799560546875,145.8504638671875,329.1842346191406,276.3382873535156,283.0279235839844,133.24534606933594,67.78633880615234,68.1478271484375,162.91595458984375,33.841365814208984,46.45875549316406,7.150120735168457,8.849281311035156,5.816193103790283,10.627619743347168,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,3,2025-11-02T03:19:54.815059,32.1,73.4,1.815,0.157,0.206,0.289,22.00799560546875,145.8504638671875,329.1842346191406,276.3382873535156,283.0279235839844,133.24534606933594,67.78633880615234,68.1478271484375,162.91595458984375,33.841365814208984,46.45875549316406,7.150120735168457,8.849281311035156,5.816193103790283,10.627619743347168,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,4,2025-11-02T03:19:59.220795,32.1,73.4,1.806,0.152,0.198,0.281,22.00799560546875,145.8504638671875,329.1842346191406,276.3382873535156,283.7573547363281,133.24534606933594,67.28421783447266,68.1478271484375,162.91595458984375,34.264381408691406,48.523590087890625,7.150120735168457,8.849281311035156,5.816193103790283,10.627619743347168,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,5,2025-11-02T03:20:03.607557,32.1,73.4,1.854,0.148,0.196,0.266,22.00799560546875,145.8504638671875,329.1842346191406,276.3382873535156,283.7573547363281,133.92864990234375,67.28421783447266,68.1478271484375,162.91595458984375,33.841365814208984,46.45875549316406,7.150120735168457,8.849281311035156,5.816193103790283,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,2,1,2025-11-02T03:20:12.080813,32.1,73.5,1.889,0.14,0.176,0.261,22.00799560546875,145.8504638671875,330.1141357421875,276.3382873535156,283.7573547363281,133.92864990234375,67.78633880615234,68.1478271484375,162.91595458984375,33.841365814208984,48.523590087890625,7.150120735168457,8.849281311035156,5.816193103790283,10.627619743347168,11.253639221191406,1.8258919715881348,2.7067477703094482
