sample_id,meat_type,storage_type,hour,timestamp_iso,temp_c,hum_pct,frozen_age_days,thaw_method,time_since_thaw_min,mq137_rs_ro,mq135_rs_ro,mq4_rs_ro,mq3_rs_ro,as_reflectance_ch1,as_reflectance_ch2,as_reflectance_ch3,as_reflectance_ch4,as_reflectance_ch5,as_reflectance_ch6,as_reflectance_ch7,as_reflectance_ch8,as_reflectance_ch9,as_reflectance_ch10,as_reflectance_ch11,as_reflectance_ch12,as_reflectance_ch13,as_reflectance_ch14,as_reflectance_ch15,as_reflectance_ch16,as_reflectance_ch17,as_reflectance_ch18,avg_valid,cv_flag,final_label,ground_truth_value
THI_CH_01,Thigh,Chilled,6,2025-11-12T12:01:20.649130,31.113333333333333,64.84666666666666,NaN,NaN,NaN,0.9977414173860669,0.9083003952569169,0.9586395129120302,1.1323072015312226,0.2857142828401526,0.22203147917303728,0.3527777783712776,0.28859650582146534,0.3698630357786442,0.3955156868272308,0.3510447896314952,0.34460641431612365,0.7112033711908775,0.64014336479652,0.931645556358564,0.8702381234109585,0.6956522075270569,0.6666666666666666,0.5882353015697265,0.5777777526685535,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
THI_CH_01,Thigh,Chilled,6,2025-11-12T12:05:39.908606,30.633333333333333,66.71333333333334,NaN,NaN,NaN,1.0144047380044168,0.9114624505928852,0.9756456015116524,1.115080947443975,0.5,0.3719599472567869,0.6761111039273894,0.7201755002428325,0.592237457184428,0.4950672650230392,0.7223880848843498,0.8800777909726353,1.0,1.0,1.0,1.0,0.826087012545095,0.7333333486370895,0.7058823492151367,0.6666666666666666,0.6,0.6000000105699653,True,OK,Semi-Fresh,Semi-Fresh
THI_CH_02,Thigh,Chilled,6,2025-11-12T12:10:45.133290,30.7,68.19333333333333,NaN,NaN,NaN,0.931740614334471,0.9130434782608694,0.9943313038001259,1.1216205439030227,0.35714286863938965,0.35851216701351146,0.5277777780151777,0.5394737288135774,0.5684931786529493,0.47533632511519597,0.6815920686845589,0.6765792228134352,1.0,0.8032257693334661,1.0,1.0,0.8231884601771055,0.7333333486370895,0.7058823492151367,0.6666666666666666,0.6,0.6000000105699653,True,OK,Semi-Fresh,Semi-Fresh
THI_CH_02,Thigh,Chilled,6,2025-11-12T12:15:16.050264,30.833333333333332,71.25333333333333,NaN,NaN,NaN,0.9796225657498495,0.9197628458498023,1.0195255091328994,1.0964989233591196,0.2857142828401526,0.28469242476011203,0.3969444493325089,0.2631579149344501,0.3972602857486103,0.40597907087866025,0.4622885606348275,0.406802725145063,0.5986168946974985,0.30645160977529207,0.8632911688424912,0.8011904741489643,0.565217402509019,0.6666666666666666,0.6,0.5555555241690251,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
THI_RT_01,Thigh,Room,6,2025-11-12T13:40:58.527573,31.193333333333335,76.6,NaN,NaN,NaN,1.0044922766473683,0.9953290870488323,1.054248595505618,0.9800152264940997,0.2857142828401526,0.2954666509702806,0.41793843137107917,0.49367091169192384,0.49681528386612567,0.42909602646051004,0.443678165837775,0.5397727120749984,0.7408907078911374,0.6720142676593291,0.713492045967029,0.74137926324198,0.6985507598950464,0.6666666666666666,0.5555555821438399,0.44444442875117923,0.5733333333333334,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
THI_RT_02,Thigh,Room,6,2025-11-12T13:45:29.114285,31.36,75.33333333333333,NaN,NaN,NaN,1.061810843923415,0.9983014861995754,0.9355688202247192,0.9549866768176628,0.2571428565680305,0.15146666844710938,0.21659972867626223,0.22784811571807864,0.2615711186318613,0.21610169010398259,0.16954023691110712,0.2159090940534486,0.3927125505005916,0.4064171192622467,0.5269841329887205,0.5471264265997815,0.565217402509019,0.46666665901478854,0.33333334330394,0.3333333333333333,0.2,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
BRE_RT_01,Breast,Room,6,2025-11-12T13:49:57.741031,31.52,76.24666666666667,NaN,NaN,NaN,1.1804357748576644,1.026326963906582,0.927317415730337,1.4350970688998859,0.2857142828401526,0.17519999305216505,0.2891566403013406,0.35443038779509767,0.3503184749442972,0.3516949060326333,0.3247126589849119,0.41761361513922196,0.7417004250878243,0.703030329626409,0.9349206062940844,0.8620689569530873,0.7391304930468987,0.6666666666666666,0.5555555821438399,0.5555555241690251,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
BRE_RT_02,Breast,Room,6,2025-11-12T13:54:51.056898,31.773333333333333,76.75999999999999,NaN,NaN,NaN,1.1396449419847694,1.0237791932059448,0.9187148876404495,1.3240388275599544,0.2142857171598474,0.12799999484234173,0.2409638573073775,0.3164556870292435,0.30573248237915424,0.2669491549480087,0.34214560765417207,0.4297348507383048,0.6215924796614056,0.6577540251365117,0.6769841168601031,0.7068965645703691,0.6521739220072151,0.5333333409852115,0.44444444776798,0.44444442875117923,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
WNG_RT_01,Wing,Room,6,2025-11-12T13:59:31.549298,32.06,77.25999999999999,NaN,NaN,NaN,1.1437768755855575,1.0276008492569002,0.9267907303370787,1.3463075751808147,0.31904762287979654,0.23199999117095904,0.2851405668143525,0.36708861226812123,0.3885350352416915,0.3644067604159304,0.287931053001418,0.4071969744135062,0.5959514350996572,0.6377896958922916,0.5246031619656,0.5172413907292169,0.6086956880288608,0.5333333409852115,0.43333333732157603,0.3333333333333333,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
WNG_RT_02,Wing,Room,6,2025-11-12T14:04:36.576994,32.193333333333335,75.54,NaN,NaN,NaN,1.1100968121651813,1.0259023354564756,0.9250351123595506,1.3000570993528742,0.29047618856010177,0.20266665722069377,0.2182061569727253,0.44303795910626254,0.4267515622299881,0.3177965961366159,0.38620690648856576,0.473106054631781,0.6356275250295822,0.6409982410563024,0.5222222114698106,0.6724137831119351,0.6521739220072151,0.5333333409852115,0.5,0.4370370223899895,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
THI_RT_01,Thigh,Room,6,2025-11-12T14:09:54.097988,32.20666666666667,76.20666666666666,NaN,NaN,NaN,1.2748936988012587,1.0416135881104034,0.9661165730337078,1.273315569090217,0.1428571414200763,0.09999999645045969,0.22141901356565147,0.1392405033867385,0.2292993617843657,0.2542372769092927,0.14770115835840764,0.15246211522037295,0.2955465659597682,0.24634581311473977,0.6611110940050017,0.5517241307942394,0.47826088301082276,0.46666665901478854,0.33333334330394,0.44444442875117923,0.2,0.19999999471501737,True,OK,Semi-Fresh,Semi-Fresh
THI_RT_02,Thigh,Room,6,2025-11-12T14:14:50.344765,32.233333333333334,75.46666666666667,NaN,NaN,NaN,1.2254546328104354,1.045435244161359,0.9548806179775281,1.2743623905595736,0.35714286863938965,0.29599998519363385,0.425970547591755,0.5949367074761123,0.5235668660815724,0.43644068077267684,0.41187740233121256,0.5592802795000263,0.7800270109535443,0.8477718524771168,0.8285714411391824,0.8241379056274922,0.7391304930468987,0.6666666666666666,0.5555555821438399,0.5555555241690251,0.6,0.6000000105699653,True,OK,Semi-Fresh,Semi-Fresh
BRE_RT_02,Breast,Room,6,2025-11-12T14:19:14.604018,32.26,76.10666666666667,NaN,NaN,NaN,1.2477478559588728,1.0679405520169853,0.9385533707865169,1.2567567567567566,0.2857142828401526,0.1306666659591082,0.2182061569727253,0.43037976198002253,0.33121017814105125,0.20338983572068553,0.31992338737247783,0.4329545354974128,0.6734143275416326,0.7893048398085557,0.5103174648558159,0.6379310430469127,0.6086956880288608,0.46666665901478854,0.38888889553596,0.44444442875117923,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
BRE_RT_02,Breast,Room,6,2025-11-12T14:23:35.276022,32.25333333333333,75.72,NaN,NaN,NaN,1.1409421769524588,1.027176220806794,0.9297752808988764,1.3394556528359345,0.2857142828401526,0.18613332851951891,0.30120482781234026,0.27848101361017286,0.2738853376949598,0.21610169010398259,0.13908046945602626,0.2132575737661492,0.37031040107945423,0.5080213870218813,0.464285698576022,0.41379308774732665,0.5217391685306646,0.40000001530375623,0.27777779107191997,0.3333333333333333,0.2,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
WNG_RT_01,Wing,Room,6,2025-11-12T14:27:53.308073,32.306666666666665,75.03333333333333,NaN,NaN,NaN,1.1001032983400196,1.0208067940552017,1.0052668539325842,1.2087933003425961,0.2142857171598474,0.16346665839796637,0.22891565332139557,0.35443038779509767,0.3949044342003425,0.3423728731767704,0.31034484414760966,0.4094696999393681,0.5384615668426226,0.44420679586505485,0.6357142750316949,0.6034482615884788,0.5217391685306646,0.5333333409852115,0.44444444776798,0.44444442875117923,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
