sample_id,meat_type,storage_type,hour,timestamp_iso,temp_c,hum_pct,frozen_age_days,thaw_method,time_since_thaw_min,mq137_v_rs,mq135_v_rs,mq4_v_rs,mq3_v_rs,as_raw_ch1,as_raw_ch2,as_raw_ch3,as_raw_ch4,as_raw_ch5,as_raw_ch6,as_raw_ch7,as_raw_ch8,as_raw_ch9,as_raw_ch10,as_raw_ch11,as_raw_ch12,as_raw_ch13,as_raw_ch14,as_raw_ch15,as_raw_ch16,as_raw_ch17,as_raw_ch18,avg_valid,cv_flag,final_label,ground_truth_value
NaN,Wing,NaN,0,2025-11-17T12:51:07.149024,35,67.5,NaN,NaN,NaN,1.59,0.169,0.271,0.806,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,61.94501114,13.50578308,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:51:15.993150,35,67.3,NaN,NaN,NaN,1.588,0.17,0.271,0.805,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:51:24.804577,35,67.5,NaN,NaN,NaN,1.587,0.169,0.271,0.811,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:51:33.596603,35,67.2,NaN,NaN,NaN,1.587,0.17,0.271,0.808,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,55.34806442,45.19089127,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:51:42.379632,35,67.1,NaN,NaN,NaN,1.589,0.169,0.271,0.808,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,59.88017654,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:51:51.163089,35,67.1,NaN,NaN,NaN,1.596,0.168,0.271,0.81,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,55.34806442,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:51:59.963415,35,67.3,NaN,NaN,NaN,1.597,0.169,0.271,0.81,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:52:08.732315,35,67.4,NaN,NaN,NaN,1.597,0.169,0.271,0.812,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,55.34806442,45.19089127,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:52:17.532034,35,67.3,NaN,NaN,NaN,1.595,0.169,0.271,0.813,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,55.34806442,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:52:26.296318,35,67.3,NaN,NaN,NaN,1.594,0.169,0.271,0.811,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,55.34806442,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
